City,Color,Count
Bordeaux,Jaune,77
Bordeaux,Marron,66
Strasbourg,Rouge,17
Nice,Orange,39
Nice,Marron,18
Strasbourg,Rouge,10
Lille,Bleu,47
Strasbourg,Jaune,92
Montpellier,Rouge,20
Strasbourg,Bleu,49
Strasbourg,Bleu,90
Strasbourg,Jaune,75
Montpellier,Orange,31
Lyon,Rouge,92
Marseille,Rouge,54
Avignon,Jaune,16
Bordeaux,Rouge,64
Lille,Jaune,84
Montpellier,Orange,17
Nice,Rouge,74
Bordeaux,Vert,80
Toulouse,Vert,30
Nice,Marron,80
Montpellier,Vert,17
Nice,Rouge,44
Lyon,Orange,41
Paris,Marron,43
Toulouse,Rouge,51
Nice,Vert,13
Paris,Rouge,82
Marseille,Rouge,93
Montpellier,Vert,20
Lyon,Marron,41
Lyon,Rouge,11
Marseille,Marron,67
Toulouse,Orange,18
Toulouse,Marron,92
Avignon,Vert,12
Toulouse,Vert,33
Toulouse,Marron,14
Strasbourg,Orange,32
Toulouse,Jaune,59
Avignon,Vert,19
Marseille,Orange,63
Strasbourg,Vert,23
Nice,Jaune,12
Lille,Marron,13
Bordeaux,Rouge,44
Toulouse,Vert,73
Bordeaux,Bleu,15
Montpellier,Jaune,52
Bordeaux,Rouge,53
Avignon,Vert,35
Toulouse,Jaune,29
Lyon,Bleu,88
Paris,Vert,56
Toulouse,Marron,63
Avignon,Bleu,63
Avignon,Rouge,68
Bordeaux,Vert,24
Nice,Orange,22
Strasbourg,Vert,53
Nice,Marron,59
Paris,Rouge,51
Marseille,Marron,61
Avignon,Orange,47
Toulouse,Bleu,83
Paris,Orange,27
Paris,Jaune,13
Bordeaux,Jaune,49
Toulouse,Bleu,66
Marseille,Marron,48
Bordeaux,Orange,90
Lille,Jaune,70
Strasbourg,Rouge,52
Marseille,Marron,76
Strasbourg,Vert,52
Paris,Orange,60
Bordeaux,Marron,70
Marseille,Rouge,35
Lyon,Jaune,83
Bordeaux,Bleu,51
Montpellier,Marron,21
Toulouse,Rouge,60
Lille,Rouge,99
Lille,Rouge,82
Nice,Bleu,98
Montpellier,Marron,29
Toulouse,Jaune,98
Toulouse,Marron,54
Strasbourg,Jaune,21
Strasbourg,Vert,21
Lille,Vert,36
Nice,Orange,26
Bordeaux,Orange,66
Montpellier,Bleu,85
Toulouse,Vert,67
Lyon,Orange,22
Marseille,Jaune,35
Avignon,Jaune,55
Marseille,Rouge,62
Paris,Vert,75
Paris,Marron,55
Paris,Jaune,27
Strasbourg,Orange,55
Toulouse,Vert,51
Lille,Bleu,14
Lille,Orange,48
Paris,Bleu,36
Paris,Jaune,86
Lille,Vert,35
Lille,Jaune,63
Paris,Bleu,100
Lyon,Rouge,73
Lyon,Rouge,16
Toulouse,Orange,22
Nice,Rouge,37
Nice,Marron,52
Nice,Orange,11
Lille,Rouge,50
Avignon,Jaune,91
Marseille,Bleu,32
Nice,Orange,73
Lyon,Rouge,48
Nice,Vert,52
Nice,Vert,60
Montpellier,Vert,13
Avignon,Orange,95
Toulouse,Vert,33
Nice,Bleu,30
Toulouse,Jaune,64
Bordeaux,Marron,24
Strasbourg,Orange,39
Bordeaux,Orange,70
Strasbourg,Vert,71
Bordeaux,Vert,22
Lyon,Jaune,100
Nice,Marron,55
Toulouse,Marron,38
Strasbourg,Orange,67
Paris,Vert,96
Marseille,Bleu,38
Strasbourg,Orange,78
Lille,Jaune,55
Paris,Marron,80
Paris,Orange,62
Strasbourg,Rouge,89
Paris,Rouge,55
Strasbourg,Bleu,42
Strasbourg,Vert,38
Lille,Marron,31
Montpellier,Vert,13
Lille,Vert,45
Toulouse,Rouge,61
Nice,Marron,44
Lille,Orange,54
Montpellier,Bleu,54
Strasbourg,Orange,55
Bordeaux,Orange,45
Lille,Bleu,17
Montpellier,Vert,18
Bordeaux,Jaune,61
Lille,Vert,19
Nice,Marron,39
Bordeaux,Jaune,69
Montpellier,Jaune,43
Marseille,Vert,64
Lille,Jaune,12
Toulouse,Orange,40
Bordeaux,Jaune,12
Avignon,Orange,97
Lyon,Orange,78
Bordeaux,Bleu,23
Strasbourg,Jaune,62
Strasbourg,Marron,51
Lille,Vert,71
Paris,Vert,38
Avignon,Bleu,69
Avignon,Rouge,81
Marseille,Marron,89
Lille,Bleu,82
Marseille,Rouge,99
Marseille,Jaune,77
Lyon,Bleu,77
Marseille,Jaune,37
Avignon,Orange,71
Bordeaux,Jaune,17
Montpellier,Jaune,93
Strasbourg,Vert,86
Avignon,Marron,73
Strasbourg,Vert,95
Paris,Orange,46
Lyon,Vert,19
Bordeaux,Vert,24
Lille,Bleu,98
Lille,Marron,53
Montpellier,Jaune,76
Marseille,Bleu,74
Avignon,Vert,59
Toulouse,Bleu,93
Toulouse,Orange,38
Montpellier,Rouge,29
Strasbourg,Orange,93
Lyon,Bleu,92
Toulouse,Bleu,33
Toulouse,Bleu,49
Paris,Bleu,95
Strasbourg,Rouge,71
Paris,Vert,16
Toulouse,Jaune,80
Strasbourg,Orange,100
Strasbourg,Marron,19
Strasbourg,Orange,71
Avignon,Orange,28
Montpellier,Rouge,21
Strasbourg,Marron,52
Lyon,Bleu,72
Toulouse,Vert,14
Toulouse,Vert,70
Lyon,Jaune,39
Marseille,Jaune,78
Lille,Orange,90
Paris,Rouge,98
Toulouse,Bleu,30
Montpellier,Marron,12
Paris,Marron,81
Paris,Bleu,78
Toulouse,Jaune,63
Montpellier,Rouge,84
Bordeaux,Orange,28
Montpellier,Vert,89
Nice,Vert,71
Avignon,Rouge,20
Nice,Rouge,85
Paris,Bleu,60
Avignon,Marron,56
Toulouse,Jaune,59
Nice,Bleu,54
Avignon,Vert,53
Paris,Jaune,72
Lyon,Vert,20
Bordeaux,Marron,19
Lyon,Vert,72
Lyon,Rouge,65
Avignon,Orange,46
Lyon,Marron,30
Nice,Vert,14
Marseille,Jaune,21
Lyon,Marron,92
Toulouse,Vert,83
Strasbourg,Marron,97
Marseille,Vert,17
Marseille,Bleu,78
Toulouse,Rouge,74
Avignon,Orange,14
Nice,Vert,45
Bordeaux,Jaune,13
Bordeaux,Marron,100
Nice,Bleu,75
Strasbourg,Bleu,81
Avignon,Vert,34
Avignon,Marron,90
Avignon,Orange,22
Strasbourg,Bleu,40
Lille,Jaune,83
Lyon,Rouge,39
Bordeaux,Bleu,14
Paris,Marron,82
Paris,Jaune,68
Nice,Rouge,60
Paris,Bleu,49
Nice,Bleu,68
Toulouse,Marron,99
Bordeaux,Orange,13
Marseille,Vert,69
Lyon,Vert,15
Avignon,Jaune,56
Lille,Jaune,17
Marseille,Jaune,68
Nice,Jaune,49
Lyon,Bleu,66
Paris,Vert,81
Nice,Marron,47
Lille,Marron,28
Bordeaux,Vert,91
Paris,Vert,78
Lille,Bleu,40
Bordeaux,Marron,84
Marseille,Jaune,84
Toulouse,Vert,42
Strasbourg,Orange,63
Avignon,Marron,44
Bordeaux,Jaune,40
Lyon,Jaune,40
Lyon,Vert,72
Avignon,Rouge,93
Nice,Rouge,48
Avignon,Jaune,52
Nice,Jaune,26
Strasbourg,Bleu,19
Lyon,Bleu,43
Bordeaux,Marron,70
Bordeaux,Orange,85
Montpellier,Jaune,97
Nice,Jaune,26
Strasbourg,Vert,52
Marseille,Bleu,58
Montpellier,Bleu,100
Bordeaux,Marron,65
Paris,Jaune,27
Bordeaux,Bleu,77
Paris,Vert,18
Paris,Bleu,24
Marseille,Orange,63
Avignon,Marron,55
Avignon,Rouge,78
Avignon,Vert,14
Lyon,Marron,79
Paris,Jaune,81
Toulouse,Bleu,36
Toulouse,Orange,78
Strasbourg,Bleu,40
Avignon,Rouge,27
Bordeaux,Orange,82
Paris,Orange,20
Montpellier,Orange,51
Marseille,Orange,25
Toulouse,Orange,13
Nice,Orange,43
Marseille,Bleu,24
Strasbourg,Vert,72
Paris,Rouge,23
Lille,Vert,47
Lyon,Marron,72
Lille,Bleu,78
Lyon,Jaune,64
Nice,Rouge,39
Marseille,Vert,74
Avignon,Orange,51
Paris,Marron,42
Bordeaux,Jaune,22
Strasbourg,Orange,96
Avignon,Marron,47
Montpellier,Orange,29
Lille,Orange,23
Paris,Orange,12
Toulouse,Vert,42
Montpellier,Bleu,60
Bordeaux,Orange,86
Avignon,Bleu,14
Toulouse,Rouge,19
Bordeaux,Bleu,17
Toulouse,Jaune,16
Marseille,Rouge,65
Montpellier,Rouge,37
Avignon,Orange,25
Paris,Bleu,36
Strasbourg,Vert,80
Avignon,Vert,15
Lille,Rouge,56
Strasbourg,Jaune,50
Toulouse,Vert,57
Lille,Vert,64
Marseille,Vert,80
Toulouse,Bleu,60
Toulouse,Jaune,44
Toulouse,Jaune,13
Toulouse,Bleu,81
Toulouse,Jaune,76
Strasbourg,Marron,46
Strasbourg,Marron,80
Montpellier,Marron,84
Marseille,Vert,65
Avignon,Rouge,72
Lyon,Marron,38
Toulouse,Orange,66
Strasbourg,Bleu,40
Montpellier,Jaune,52
Avignon,Orange,53
Nice,Bleu,58
Paris,Vert,49
Paris,Marron,65
Strasbourg,Vert,32
Lille,Orange,63
Lyon,Vert,59
Toulouse,Marron,33
Paris,Vert,14
Avignon,Orange,96
Bordeaux,Bleu,58
Strasbourg,Orange,78
Nice,Rouge,89
Montpellier,Rouge,74
Bordeaux,Rouge,26
Marseille,Vert,31
Nice,Jaune,89
Toulouse,Jaune,45
Strasbourg,Vert,10
Montpellier,Rouge,56
Toulouse,Jaune,50
Marseille,Bleu,85
Nice,Rouge,81
Montpellier,Marron,77
Lyon,Jaune,89
Lyon,Marron,100
Paris,Jaune,12
Lyon,Bleu,88
Paris,Bleu,25
Montpellier,Rouge,11
Nice,Marron,63
Lyon,Bleu,14
Marseille,Rouge,35
Nice,Jaune,13
Lille,Orange,54
Montpellier,Orange,23
Marseille,Marron,60
Marseille,Marron,66
Paris,Orange,71
Bordeaux,Vert,11
Lyon,Rouge,17
Bordeaux,Vert,37
Strasbourg,Orange,16
Lille,Jaune,82
Bordeaux,Orange,45
Avignon,Bleu,80
Montpellier,Rouge,36
Paris,Marron,88
Nice,Jaune,34
Montpellier,Marron,26
Strasbourg,Orange,14
Avignon,Rouge,16
Marseille,Vert,28
Avignon,Bleu,83
Avignon,Vert,18
Toulouse,Bleu,48
Lille,Jaune,69
Strasbourg,Marron,62
Lyon,Vert,39
Toulouse,Bleu,22
Avignon,Rouge,13
Paris,Vert,76
Bordeaux,Rouge,12
Lyon,Jaune,54
Strasbourg,Rouge,81
Toulouse,Bleu,16
Avignon,Rouge,93
Avignon,Bleu,92
Toulouse,Bleu,19
Nice,Vert,55
Toulouse,Bleu,99
Strasbourg,Bleu,62
Strasbourg,Orange,32
Lyon,Bleu,12
Montpellier,Vert,55
Avignon,Marron,20
Toulouse,Rouge,60
Lyon,Vert,60
Nice,Vert,80
Paris,Jaune,17
Montpellier,Marron,75
Marseille,Orange,59
Lille,Jaune,84
Toulouse,Jaune,37
Nice,Rouge,98
Bordeaux,Bleu,25
Montpellier,Jaune,75
Avignon,Marron,99
Avignon,Bleu,97
Strasbourg,Bleu,42
Paris,Marron,92
Toulouse,Rouge,30
Lille,Marron,80
Nice,Vert,15
Bordeaux,Rouge,13
Marseille,Marron,89
Strasbourg,Jaune,75
Toulouse,Bleu,14
Lyon,Vert,30
Marseille,Rouge,19
Avignon,Vert,44
Avignon,Vert,28
Lille,Vert,62
Nice,Jaune,55
Paris,Rouge,61
Bordeaux,Rouge,75
Marseille,Bleu,75
Avignon,Bleu,36
Lille,Vert,89
Paris,Jaune,73
Nice,Jaune,10
Strasbourg,Rouge,15
Bordeaux,Vert,38
Paris,Marron,58
Strasbourg,Orange,97
Avignon,Marron,41
Montpellier,Rouge,25
Lille,Bleu,95
Lyon,Jaune,47
Nice,Marron,99
Lyon,Vert,29
Strasbourg,Marron,83
Strasbourg,Jaune,36
Strasbourg,Orange,70
Avignon,Jaune,39
Marseille,Rouge,67
Avignon,Jaune,57
Montpellier,Bleu,70
Nice,Jaune,26
Lille,Orange,56
Lille,Jaune,50
Bordeaux,Jaune,51
Strasbourg,Bleu,79
Lille,Bleu,72
Strasbourg,Bleu,91
Avignon,Rouge,79
Lyon,Vert,19
Paris,Rouge,38
Paris,Vert,42
Montpellier,Rouge,81
Toulouse,Marron,65
Montpellier,Vert,87
Lyon,Orange,28
Toulouse,Bleu,10
Avignon,Rouge,87
Montpellier,Vert,82
Lille,Marron,54
Bordeaux,Vert,62
Marseille,Jaune,60
Bordeaux,Jaune,20
Toulouse,Rouge,26
Bordeaux,Bleu,72
Paris,Vert,48
Montpellier,Rouge,74
Lille,Rouge,60
Toulouse,Jaune,77
Paris,Marron,32
Marseille,Bleu,56
Lyon,Rouge,12
Lyon,Jaune,57
Bordeaux,Orange,82
Nice,Jaune,38
Toulouse,Bleu,67
Lyon,Bleu,17
Strasbourg,Orange,63
Marseille,Jaune,77
Marseille,Rouge,74
Nice,Marron,48
Lille,Orange,17
Strasbourg,Marron,16
Nice,Jaune,30
Montpellier,Vert,88
Lyon,Jaune,96
Montpellier,Jaune,78
Marseille,Rouge,14
Lyon,Marron,26
Bordeaux,Rouge,33
Paris,Vert,24
Paris,Jaune,37
Toulouse,Orange,87
Avignon,Marron,50
Bordeaux,Vert,26
Avignon,Rouge,60
Paris,Rouge,69
Lyon,Orange,62
Nice,Jaune,71
Nice,Orange,16
Toulouse,Vert,69
Lyon,Jaune,19
Bordeaux,Bleu,91
Marseille,Orange,39
Avignon,Bleu,82
Montpellier,Jaune,77
Montpellier,Jaune,26
Montpellier,Bleu,42
Avignon,Jaune,95
Strasbourg,Orange,90
Marseille,Jaune,21
Montpellier,Marron,79
Montpellier,Bleu,82
Montpellier,Rouge,100
Bordeaux,Bleu,85
Toulouse,Rouge,32
Bordeaux,Jaune,11
Paris,Orange,36
Marseille,Orange,72
Montpellier,Bleu,70
Toulouse,Rouge,57
Strasbourg,Vert,34
Strasbourg,Orange,31
Nice,Orange,18
Bordeaux,Bleu,44
Toulouse,Rouge,56
Lyon,Jaune,15
Avignon,Bleu,38
Marseille,Marron,71
Strasbourg,Orange,99
Lille,Orange,46
Avignon,Orange,54
Paris,Jaune,75
Lille,Jaune,52
Toulouse,Vert,88
Strasbourg,Bleu,83
Paris,Orange,98
Strasbourg,Vert,50
Toulouse,Bleu,20
Strasbourg,Marron,72
Nice,Marron,82
Strasbourg,Rouge,52
Avignon,Jaune,62
Lille,Rouge,84
Strasbourg,Orange,34
Avignon,Rouge,37
Lyon,Marron,70
Lille,Jaune,35
Paris,Orange,68
Paris,Bleu,72
Marseille,Vert,54
Bordeaux,Rouge,24
Avignon,Marron,33
Lille,Bleu,70
Lille,Marron,21
Avignon,Vert,20
Montpellier,Orange,100
Avignon,Marron,69
Marseille,Bleu,65
Bordeaux,Jaune,96
Lyon,Rouge,98
Toulouse,Bleu,94
Lille,Bleu,10
Strasbourg,Jaune,64
Paris,Jaune,65
Avignon,Bleu,85
Toulouse,Vert,92
Paris,Vert,51
Toulouse,Jaune,73
Bordeaux,Vert,16
Lille,Bleu,21
Lille,Vert,51
Nice,Bleu,52
Paris,Vert,91
Avignon,Marron,86
Toulouse,Vert,90
Paris,Bleu,38
Lyon,Orange,29
Nice,Vert,46
Marseille,Rouge,66
Montpellier,Vert,97
Nice,Rouge,65
Toulouse,Bleu,15
Avignon,Jaune,37
Lyon,Jaune,13
Lille,Jaune,90
Strasbourg,Marron,57
Lyon,Vert,54
Montpellier,Jaune,88
Paris,Marron,52
Marseille,Bleu,66
Avignon,Jaune,16
Marseille,Marron,42
Strasbourg,Vert,12
Bordeaux,Orange,15
Paris,Vert,13
Montpellier,Marron,100
Strasbourg,Jaune,14
Paris,Bleu,35
Montpellier,Bleu,22
Montpellier,Jaune,82
Avignon,Bleu,57
Montpellier,Rouge,78
Toulouse,Orange,86
Bordeaux,Marron,20
Avignon,Bleu,46
Marseille,Orange,12
Montpellier,Orange,98
Marseille,Vert,14
Bordeaux,Orange,85
Strasbourg,Jaune,31
Avignon,Bleu,44
Montpellier,Marron,68
Bordeaux,Jaune,28
Bordeaux,Rouge,94
Lyon,Orange,79
Lille,Marron,75
Nice,Jaune,17
Nice,Jaune,31
Montpellier,Jaune,68
Montpellier,Orange,69
Toulouse,Jaune,17
Bordeaux,Vert,92
Strasbourg,Jaune,76
Avignon,Vert,44
Lyon,Marron,20
Bordeaux,Marron,39
Nice,Orange,95
Paris,Bleu,42
Paris,Marron,25
Bordeaux,Marron,96
Toulouse,Rouge,19
Lyon,Jaune,20
Strasbourg,Orange,18
Paris,Rouge,73
Lyon,Jaune,87
Montpellier,Rouge,65
Marseille,Jaune,81
Strasbourg,Orange,25
Marseille,Orange,33
Toulouse,Vert,99
Lille,Marron,56
Lille,Rouge,75
Avignon,Orange,70
Strasbourg,Rouge,100
Nice,Marron,34
Lyon,Vert,30
Avignon,Rouge,28
Lille,Orange,24
Avignon,Marron,60
Montpellier,Rouge,82
Montpellier,Bleu,95
Marseille,Marron,26
Lille,Vert,81
Toulouse,Jaune,11
Avignon,Bleu,88
Lyon,Bleu,97
Lille,Jaune,91
Marseille,Rouge,10
Bordeaux,Jaune,73
Avignon,Vert,10
Lyon,Bleu,43
Toulouse,Jaune,97
Paris,Vert,66
Nice,Bleu,14
Paris,Marron,54
Toulouse,Jaune,33
Marseille,Vert,11
Avignon,Vert,42
Lyon,Bleu,64
Bordeaux,Rouge,96
Marseille,Bleu,84
Lyon,Orange,48
Strasbourg,Vert,48
Montpellier,Jaune,84
Montpellier,Bleu,45
Nice,Bleu,78
Bordeaux,Vert,51
Toulouse,Jaune,23
Montpellier,Orange,76
Montpellier,Vert,33
Bordeaux,Marron,77
Lyon,Marron,46
Nice,Rouge,77
Lille,Marron,12
Toulouse,Jaune,88
Paris,Jaune,58
Marseille,Marron,47
Marseille,Vert,99
Toulouse,Rouge,88
Nice,Bleu,33
Toulouse,Rouge,39
Avignon,Rouge,45
Strasbourg,Vert,15
Marseille,Rouge,41
Nice,Marron,86
Bordeaux,Orange,34
Paris,Marron,16
Lyon,Bleu,61
Avignon,Rouge,98
Lyon,Jaune,79
Paris,Jaune,44
Bordeaux,Bleu,51
Toulouse,Vert,91
Montpellier,Vert,89
Lille,Orange,55
Lille,Orange,16
Avignon,Orange,10
Paris,Vert,62
Paris,Jaune,64
Marseille,Orange,75
Lille,Jaune,47
Lyon,Jaune,72
Strasbourg,Bleu,58
Nice,Rouge,36
Toulouse,Marron,11
Avignon,Rouge,59
Nice,Orange,56
Paris,Jaune,75
Lille,Jaune,85
Montpellier,Vert,37
Montpellier,Rouge,38
Lille,Orange,69
Toulouse,Orange,20
Bordeaux,Marron,72
Avignon,Jaune,11
Paris,Marron,57
Lille,Rouge,79
Avignon,Bleu,91
Strasbourg,Vert,68
Lyon,Jaune,12
Bordeaux,Marron,32
Bordeaux,Jaune,91
Avignon,Vert,84
Lyon,Bleu,95
Montpellier,Orange,54
Nice,Bleu,11
Lyon,Orange,37
Lyon,Vert,50
Bordeaux,Orange,63
Lyon,Rouge,71
Bordeaux,Vert,50
Avignon,Rouge,54
Strasbourg,Vert,33
Paris,Orange,74
Lyon,Jaune,41
Lille,Bleu,71
Paris,Vert,59
Avignon,Orange,100
Lyon,Orange,99
Montpellier,Orange,44
Paris,Bleu,85
Marseille,Orange,67
Nice,Vert,60
Strasbourg,Jaune,96
Avignon,Marron,38
Lyon,Marron,20
Bordeaux,Bleu,95
Nice,Jaune,73
Strasbourg,Rouge,36
Nice,Rouge,90
Lille,Rouge,17
Paris,Bleu,78
Lille,Orange,47
Strasbourg,Orange,84
Lille,Orange,36
Toulouse,Jaune,32
Montpellier,Bleu,30
Strasbourg,Orange,44
Avignon,Jaune,94
Paris,Vert,42
Bordeaux,Marron,43
Montpellier,Vert,57
Nice,Orange,83
Strasbourg,Marron,74
Bordeaux,Jaune,67
Paris,Rouge,74
Nice,Rouge,30
Strasbourg,Orange,100
Bordeaux,Bleu,66
Lille,Rouge,95
Strasbourg,Rouge,61
Montpellier,Marron,79
Toulouse,Marron,72
Marseille,Jaune,48
Marseille,Marron,79
Nice,Jaune,45
Nice,Rouge,24
Bordeaux,Marron,53
Strasbourg,Orange,12
Marseille,Jaune,65
Avignon,Orange,13
Bordeaux,Rouge,45
Marseille,Rouge,74
Montpellier,Rouge,66
Paris,Bleu,11
Lille,Bleu,70
Nice,Orange,65
Paris,Orange,87
Avignon,Bleu,23
Marseille,Orange,83
Lyon,Rouge,37
Bordeaux,Orange,36
Toulouse,Bleu,76
Lyon,Bleu,96
Lyon,Jaune,55
Marseille,Marron,55
Nice,Orange,34
Toulouse,Vert,59
Montpellier,Marron,21
Lyon,Rouge,60
Nice,Orange,17
Marseille,Rouge,100
Montpellier,Bleu,64
Avignon,Jaune,25
Montpellier,Jaune,61
Avignon,Jaune,28
Lille,Orange,17
Toulouse,Marron,36
Bordeaux,Orange,14
Marseille,Bleu,73
Montpellier,Orange,72
Montpellier,Jaune,59
Avignon,Rouge,60
Avignon,Bleu,57
Lille,Orange,61
Toulouse,Rouge,11
Avignon,Marron,30
Strasbourg,Rouge,15
Marseille,Rouge,99
Bordeaux,Bleu,99
Marseille,Marron,68
Lyon,Jaune,75
Bordeaux,Rouge,80
Lyon,Rouge,66
Lyon,Bleu,39
Montpellier,Rouge,45
Nice,Jaune,39
Avignon,Marron,80
Toulouse,Bleu,35
Lille,Jaune,24
Nice,Bleu,47
Toulouse,Rouge,72
Lille,Rouge,93
Lille,Rouge,42
Avignon,Orange,44
Bordeaux,Jaune,15
Strasbourg,Rouge,84
Paris,Vert,90
Avignon,Rouge,56
Strasbourg,Bleu,14
Nice,Marron,19
Avignon,Rouge,77
Montpellier,Vert,63
Strasbourg,Bleu,19
Marseille,Rouge,61
Avignon,Bleu,43
Marseille,Marron,76
Lille,Bleu,66
Lyon,Vert,25
Paris,Orange,41
Toulouse,Rouge,93
Lille,Marron,55
Bordeaux,Vert,95
Nice,Marron,36
Strasbourg,Rouge,27
Toulouse,Jaune,39
Lyon,Bleu,67
Toulouse,Bleu,25
Avignon,Bleu,11
Avignon,Jaune,34
Avignon,Rouge,90
Lyon,Rouge,71
Strasbourg,Rouge,88
Marseille,Vert,63
Lille,Rouge,72
Avignon,Orange,77
Nice,Rouge,97
Strasbourg,Marron,39
Montpellier,Jaune,39
Nice,Marron,34
Avignon,Vert,69
Avignon,Bleu,88
Marseille,Bleu,36
Montpellier,Jaune,89
Nice,Rouge,22
Lyon,Jaune,41
Montpellier,Orange,87
Bordeaux,Vert,22
Lyon,Jaune,75
Lille,Rouge,32
Marseille,Vert,21
Paris,Bleu,62
Lille,Vert,39
Avignon,Vert,66
Strasbourg,Rouge,51
Nice,Orange,75
Paris,Marron,84
Bordeaux,Rouge,76
Avignon,Bleu,16
Lyon,Marron,13
Nice,Marron,69
Marseille,Jaune,94
Lille,Marron,61
Nice,Rouge,78
Montpellier,Jaune,66
Strasbourg,Rouge,70
Toulouse,Orange,17
Lyon,Marron,46
Nice,Marron,14
Montpellier,Vert,42
Marseille,Bleu,36
Avignon,Marron,99
Avignon,Marron,32
Marseille,Rouge,95
Paris,Bleu,32
Avignon,Vert,83
Strasbourg,Orange,41
Lille,Marron,29
Strasbourg,Marron,60
Avignon,Orange,98
Avignon,Jaune,68
Nice,Marron,46
Avignon,Vert,89
Lille,Rouge,20
Toulouse,Jaune,54
Nice,Jaune,66
Nice,Bleu,31
Lyon,Bleu,51
Montpellier,Marron,58
Strasbourg,Jaune,30
Nice,Bleu,75
Paris,Orange,83
Toulouse,Jaune,94
Montpellier,Vert,35
Avignon,Jaune,67
Paris,Bleu,59
Strasbourg,Bleu,30
Lille,Orange,79
Paris,Marron,29
Nice,Rouge,10
Toulouse,Bleu,64
Marseille,Marron,62
Nice,Jaune,50
Lyon,Vert,36
Toulouse,Vert,100
Marseille,Bleu,32
Nice,Jaune,86
Avignon,Vert,11
Lyon,Vert,19
Marseille,Rouge,65
Marseille,Marron,59
Nice,Marron,70
Bordeaux,Vert,55
Montpellier,Orange,78
Nice,Vert,72
Toulouse,Bleu,53
Paris,Jaune,94
Toulouse,Vert,87
Bordeaux,Bleu,68
Lyon,Vert,76
Marseille,Marron,38
Bordeaux,Orange,31
Lille,Bleu,20
Montpellier,Jaune,48
Paris,Bleu,36
Paris,Vert,62
Lyon,Bleu,26
Lyon,Rouge,42
Lille,Marron,47
Nice,Bleu,97
Bordeaux,Vert,62
Strasbourg,Jaune,28
Bordeaux,Vert,67
Paris,Rouge,41
Montpellier,Vert,86
Lille,Orange,66
Montpellier,Vert,33
Marseille,Jaune,17
Lyon,Marron,27
Lille,Marron,76
Bordeaux,Orange,87
Lyon,Jaune,80
Montpellier,Bleu,21
Lyon,Rouge,30
Nice,Jaune,42
Lille,Marron,51
Bordeaux,Jaune,53
Bordeaux,Marron,59
Bordeaux,Bleu,32
Bordeaux,Marron,29
Marseille,Marron,53
Toulouse,Marron,82
Nice,Marron,51
Strasbourg,Bleu,81
Strasbourg,Vert,68
Avignon,Bleu,56
Bordeaux,Rouge,90
Lille,Rouge,89
Montpellier,Vert,41
Paris,Orange,19
Lyon,Vert,50
Nice,Marron,36
Marseille,Rouge,42
Toulouse,Jaune,13
Paris,Jaune,38
Marseille,Vert,51
Lyon,Marron,65
Avignon,Bleu,32
Lyon,Jaune,82
Marseille,Vert,42
Bordeaux,Jaune,79
Bordeaux,Orange,44
Bordeaux,Marron,50
Marseille,Bleu,33
Avignon,Jaune,84
Bordeaux,Marron,57
Paris,Jaune,45
Lille,Vert,33
Paris,Rouge,62
Avignon,Vert,17
Montpellier,Orange,60
Strasbourg,Vert,54
Strasbourg,Vert,64
Marseille,Jaune,70
Paris,Bleu,85
Strasbourg,Rouge,68
Marseille,Rouge,60
Bordeaux,Bleu,10
Montpellier,Bleu,56
Lyon,Vert,86
Lille,Bleu,24
Paris,Orange,13
Montpellier,Jaune,60
Toulouse,Marron,79
Nice,Vert,19
Nice,Orange,96
Strasbourg,Marron,26
Paris,Rouge,72
Montpellier,Rouge,37
Lyon,Orange,18
Strasbourg,Marron,70
Toulouse,Marron,21
Lille,Bleu,57
Toulouse,Marron,86
Nice,Rouge,21
Lille,Vert,22
Lille,Vert,99
Toulouse,Marron,46
Strasbourg,Orange,39
Lyon,Bleu,33
Toulouse,Rouge,68
Bordeaux,Vert,93
Lyon,Orange,75
Toulouse,Jaune,46
Strasbourg,Bleu,99
Lille,Jaune,43
Bordeaux,Orange,63
Lyon,Jaune,19
Toulouse,Marron,95
Montpellier,Marron,49
Paris,Rouge,56
Nice,Jaune,75
Montpellier,Rouge,57
Paris,Bleu,63
Toulouse,Marron,55
Nice,Rouge,39
Strasbourg,Jaune,67
Avignon,Bleu,76
Bordeaux,Rouge,67
Paris,Rouge,31
Nice,Marron,61
Nice,Rouge,47
Toulouse,Marron,84
Montpellier,Bleu,98
Toulouse,Jaune,75
Marseille,Bleu,36
Strasbourg,Orange,49
Marseille,Bleu,66
Lyon,Rouge,85
Lyon,Rouge,95
Bordeaux,Jaune,42
Avignon,Rouge,66
Marseille,Vert,36
Lyon,Rouge,19
Bordeaux,Bleu,37
Lille,Vert,83
Avignon,Orange,16
Marseille,Vert,43
Toulouse,Vert,19
Marseille,Orange,40
Montpellier,Orange,47
Bordeaux,Marron,28
Bordeaux,Bleu,75
Nice,Jaune,17
Avignon,Bleu,95
Avignon,Orange,74
Bordeaux,Vert,24
Montpellier,Jaune,49
Toulouse,Jaune,91
Lyon,Marron,68
Montpellier,Marron,29
Bordeaux,Orange,36
Avignon,Bleu,57
Montpellier,Vert,58
Bordeaux,Marron,61
Lille,Jaune,35
Toulouse,Orange,44
Lyon,Bleu,57
Bordeaux,Bleu,34
Toulouse,Jaune,97
Montpellier,Jaune,53
Montpellier,Bleu,91
Bordeaux,Bleu,89
